Id,twitter,polarity,score,text
594.0,"UFMG vai detectar comportamento e alcance do coronavírus em Betim: https://t.co/XH7oRPa831\n\nA primeira etapa da pesquisa concluiu que, na cidade da Região Metropolitana de Belo Horizonte, existem 11 não notificados para cada caso confirmado de covid-19. https://t.co/vo53OhK5Zp",1.0,1,ufmg ir detectar comportamento alcance coronavíru betim primeiro etapa pesquisa concluir cidade região metropolitano belo horizonte existir notificar cada caso confirmar covid
355.0,"no ranking da infâmia da era do coronavírus, aras ocupará o segundo lugar - 13/04/2020 - uol notícias https://t.co/rscpyootmd",1.0,1,ranking infâmia coronavíru aro ocupar segundo lugar uol notícia
383.0,"o governador do rj, embora infectado pelo #coronavírus, diz que vai continuar trabalhando, seguindo as recomendações médicas. a questão é: os demais cidadãos residentes no estado também não poderiam continuar trabalhando, seguindo as recomendações médicas para evitar contágio?",-1.0,0,governador rj embora infectar dizer ir continuar trabalhar seguir recomendação médico questão demais cidadão residente estar poder continuar trabalhar seguir recomendação médico evitar contágio
267.0,"espirro de três em três minutos. coronavirus? naaaaao, é só a mudança de tempo que faz isso com pessoas sensíveis como eu kkkkkk",1.0,1,espirro três três minuto coronavir naaaar mudança tempo fazer pessoa sensível kkkkkk
20.0,"não há vacina. o distanciamento social é a única medida para evitar a contaminação [por coronavírus] no planeta! nós multiplicamos por dez os casos de covid-19 em 15 dias na ilha de são luís, diz ",-1.0,0,vacina distanciamento social único medida evitar contaminação coronavíru planeta multiplicar dez caso covid dia ilha luís dizer
578.0,"Pelo fim da pandemia: lançada campanha de Orações em toda a América\n\nCom orações podemos superar os sofrimentos atuais,  a pandemia de coronavírus, todas as crises e dificuldades.\n\nhttps://t.co/fpeAikfgpq",1.0,1,fim pandemia lançar campanha oração todo américanncom oração poder superar sofrimento atual pandemia coronavíru todo crise dificuldadesnn
110.0,"a itália, um dos países mais afetados pelo coronavírus, permitiu que parte do comércio reabrisse as portas. mas a preocupação com a doença continua. #borabrasil #bandjornalismo https://t.co/vhbg4xzk4y",1.0,1,itália país afetar coronavíru permitir parte comércio reabrir porta preocupação doença continuar
441.0,"polícia apreende equipamento to de combate ao coronavírus roubado de cumbica. um dos envolvidos, marcos zheng, disse ser ligado à câmara de comércio brasil china. será? é preciso investigar. https://t.co/mtopfwrnxx",1.0,1,polícia apreender equipamento to combate coronavíru roubar cumbica envolver marco zheng dizer ser ligar câmara comércio brasil china preciso investigar
217.0,"di ferrero e gee rocha farão live com músicas do nx zero nesta quinta-feira (16), às 21h30: https://t.co/g1ga0rxozv (📸: di ferrero/instagram) #livevaipassar https://t.co/nrl4ffwn2l",1.0,1,di ferrero gee rocha fazer live música nx zero em este quintafeira h di ferreroinstagram
443.0,"por quê @lhmandetta, não divulga a quantidade dos que foram curados do coronavírus? https://t.co/egosjbwsdl",1.0,1,quê divulgar quantidade curar coronavíru
558.0,Que todo álcool que tô passando nas mãos se transforme em álcool pra beber depois que encontrarem uma vacina contra o coronavírus,1.0,1,todo álcool ter passar mão transformar álcool pra beber encontrar vacina contra coronavíru
174.0,brasil testando menos de 10% dos casos suspeitos de coronavírus e o povo falando que a contaminação tá diminuindo é igualzinho aquele seu tio que nunca vai no médico e fala “só tem doença quem faz exame,-1.0,0,brasil testar pouco caso suspeito coronavíru povo falar contaminação estar diminuir igualzinho tio nunca ir médico falar doença fazer exame
10.0,washington post’ diz que @jairbolsonaro é o pior líder global a lidar com o coronavírus. https://t.co/oyyzumj1re,-1.0,0,washington post dizer mau líder global lidar coronavíru
498.0,"veja, às 8h30, no #bomdiabrasil: o brasil teve o maior número de mortes pelo novo coronavírus em 24 horas: mais de 200. a pandemia fez vítimas em todos os estados. em são paulo, o número de pacientes internados pela covid-19 bateu recorde. https://t.co/zaw0gk3hox",-1.0,0,ver h brasil grande número morte novo coronavíru hora pandemia fazer vítima todo estado paulo número paciente internar covid bater recorde
16.0,conselho de medicina interdita médica que sugeriu “soro anti-coronavírus” - folha impacto https://t.co/mdcmfatmg6,-1.0,0,conselho medicina interditar médico sugerir soro anticoronavíru folha impacto
18.0,"o brasil apresenta alguns dos melhores índices de cura do coronavírus. são mais de 55% dos casos, superando países como alemanha (46,9%), espanha (39,9%), frança (27,8%) e itália (22,8%). fonte: ministério da saúde",-1.0,0,brasil apresentar algum bom índice cura coronavíru caso superar país alemanho espanho frança itálio fonte ministério saúde
184.0,"Meu pai sobreviveu à Covid-19, pessoal!",1.0,1,pai sobreviver covid pessoal
442.0,polícia do paraná autua youtuber por disseminar fake news sobre coronavírus https://t.co/z2zaardvhl,-1.0,0,polícia paraná autuar youtuber disseminar fake news sobre coronavíru
334.0,BLOGUEIRAS DIVULGANDO VENDA DE TESTE DE COVID-19. Eu não aguento tamanha irresponsabilidade! As pessoas se sujeitam a tudo em troca de dinheiro. https://t.co/DCNTkgAlo9',-1.0,0,blogueira divulgar venda teste covid aguentar tamanho irresponsabilidade pessoa sujeitar tudo troca dinheiro
467.0,roraima tem 39 militares da operação acolhida infectados com coronavírus https://t.co/2kml144wrc,-1.0,0,roraima militar operação acolher infectar coronavíru
520.0,"O isolamento social provou ser não só a melhor medida sanitária para conter o coronavírus, como, a médio e longo prazos, o melhor para economia. Porque quanto mais rápido um país controla o propagação mais rápido será possível retomar as atividades. https://t.co/9hBJqFtPJP'}",1.0,1,isolamento social provar ser bom medida sanitário conter coronavíru médio longo prazo bom economia porque quanto rápido país controlar propagação rápido possível retomar atividade
108.0,"a ilha de são luís concentra hoje 94% dos casos confirmados de coronavírus no maranhão. pactuamos com a @prefeiturasl a estratégia de atendimento que consta nesse card. por favor, ajudem a difundir via whatsapp e nas redes sociais. obrigado. https://t.co/c16psqi1sx",1.0,1,ilha luí concentrar hoje caso confirmar coronavíru maranhão pactuar estratégia atendimento constar em esse card favor ajudar difundir via whatsapp rede social obrigar
232.0,"é complô? 🤔governador do rj wilson witzel e do pa helder barbalho assumindo, no mesmo dia, que estão estão com o coronavírus.aposto que depois vão dizer que se curaram sem o uso da cloroquina.alguém tem dúvidas?",-1.0,0,complô governador rj wilson witzel por o helder barbalho assumir dia coronavírusaposto ir dizer curar uso cloroquinaalguém dúvida
83.0,☀ #bomdia#democracia #divulgueaverdade #carapicuibasp #saude 💉 #coronavirus #maismedicos #defendaosus🇧🇷 por zezinho almeida - enrolando o lero. bolsonaro incompetente e mandeta sem planejamento vão empurrando com a barriga testagem? aumentar leitos? respiradores ? https://t.co/0rotuoci3z,-1.0,0,zezinho almeido enrolar lero bolsonaro incompetente mandeta planejamento ir empurrar barriga testagem aumentar leito respirador
286.0,"as decisões da #justiçadotrabalho garantiram a destinação de mais de r$ 171,7 milhões à prevenção e ao combate do #coronavírus https://t.co/m5rq1mgciq https://t.co/ddnxc36cre",1.0,1,decisão garantir destinação r milhão prevenção combate
354.0,no brasil 55% dos infectados pelo #ccpvirusforam curados.#bolsonarotemrazaosimhttps://t.co/c3dtbvhkuf,-1.0,0,brasil infectar curar
92.0,🔴 urgente casos confirmados de #coronavírus no mundo chegam a 2 milhões,-1.0,0,urgente caso confirmar mundo chegar milhão
350.0,não precisa de pânico o coronavírus vai embora que ninguém vai perceber fique em casa e siga as instruções que vamos vencer,1.0,1,precisar pânico coronavíru ir embora ninguém ir perceber ficar casa segar instrução ir vencer
453.0,"quando a história do coronavirus for contada, chamará a atenção do mundo o gesto desumano dos eua de sair da oms no meio da hecatombe.",-1.0,0,história coronaviru contar chamar atenção mundo gesto desumano eua sair oms meio hecatombe
444.0,por que a imprensa brasileira esconde estes dados sobre coronavírus? ser... https://t.co/nly1eno2mr via @youtube,-1.0,0,imprensa brasileiro esconder dado sobre coronavíru ser via
115.0,"a pandemia do coronavírus é uma situação de grande dificuldade e por isso exige o comprometimento de todos nós. em coletiva, o governador @jdoriajr ressaltou a importância de obedecer às recomendações de isolamento social dada por especialistas. é hora de proteger quem amamos. https://t.co/6hg6m7fswy",1.0,1,pandemia coronavíru situação grande dificuldade exigir comprometimento todo coletivo governador ressaltar importância obedecer recomendação isolamento social dar especialista hora proteger amar
105.0,a falta de testes para o coronavírus no brasil favorece a campanha fantasiosa de bolsonaro de que o vírus ‘está indo embora’. a subnotificação de casos amplia a falsa sensação de que a epidemia não é tão grave e de que o isolamento seria desnecessário. https://t.co/4mg9i0pfep,-1.0,0,faltar teste coronavíru brasil favorecer campanha fantasioso bolsonaro vírus ir embora subnotificação caso ampliar falso sensação epidemia tão grave isolamento desnecessário
301.0,"hoje identificamos vários casos positivos de coronavírus em porto velho. foi feita uma investigação e descobrimos que essas pessoas estavam em uma festa em 4 de abril. ou seja, não estavam trabalhando e nem levando o pão para casa https://t.co/zsaaxchqd9",-1.0,0,hoje identificar vários caso positivo coronavíru porto velho fazer investigação descobrir pessoa festa abril trabalhar levar pão casa
246.0,em direto. covid-19 em portugal: número de internados e de doentes nos cuidados intensivos diminui https://t.co/hadjohfogp via @expresso,1.0,1,direto covid portugal número internar doente cuidado intensivo diminuir via
400.0,"o posicionamento das minhas professoras sobre a pandemia: orar pra dar tudo certo ate junho pra ter tcc 🙏🏽🙏🏽🙏🏽🙏🏽 se voce falar nao pro coronavirus, ele acaba",-1.0,0,posicionamento professora sobre pandemia orar pra dar tudo certo ate junho pra ter tcc você falar nao pro coronaviru acabar
316.0,leio na imprensa que cientistas canadenses apontam #cães de rua como possíveis hospedeiros do #coronavirus. temo por uma ação desenfreada das carrocinhas mundo a fora .,-1.0,0,ler imprensa cientista canadense apontar rua possível hospedeiro ter ação desenfrear carrocinha mundo
375.0,"o editorial do @washingtonpost de ontem tem simplesmente o título líderes arriscam vidas ao minimizar o coronavírus. bolsonaro é o pior. isso envergonhará o gado? não, só os que já se declaram bolsonaristas da linha que segue mandetta.",-1.0,0,editorial ontem simplesmente título líder arriscar vida minimizar coronavíru bolsonaro mau envergonhar gado declarar bolsonarista linha seguir mandetta
117.0,"a pedido de bolsonaro, exército já fez 2,2 milhões de comprimidos de cloroquina e vai ampliar produção. ministério da saúde tem dito que não há estudo científico que comprove ação contra o coronavírus (via @folhapainel) https://t.co/ujwrfeey31",-1.0,0,pedido bolsonaro exército fazer milhão comprimir cloroquina ir ampliar produção ministério saúde dizer estudo científico comprovar ação contra coronavíru via
512.0,"A SITUAÇÃO É GRAVE!🔴 Hj no Brasil temos 4.543 vítimas da Covid-19. A China está com 4.642, ou seja, em 24 hs podemos ultrapassar o nº de mortes da China. Na próxima quarta, vamos ouvir o ministro Teich sobre a paralisia que vivemos em relação a testes,  EPI's e respiradores. https://t.co/CPu0NWoqXR",-1.0,0,situação grave haver brasil vítima covid china h poder ultrapassar nº morte chino próximo quarto ir ouvir ministro teich sobre paralisia viver relação teste epi respirador
551.0,"Uma das principais funções da @CGUonline é o combate à #corrupção. Diante da pandemia causada pelo novo #coronavírus, esse trabalho vem sendo intensificado https://t.co/7lAKoes4Rn",1.0,1,principal função combater diante pandemia causar novo trabalho vir ser intensificar
437.0,"petra costa quer reunir vídeos com depoimentos de pessoas em quarentena, como cada um vive a pandemia em sua casa.pronto, lá vai ela fazer um documentário contando que todos os brasileiros foram mortos pelo coronavírus, mas foram ressuscitados pelo lula",-1.0,0,petra costa querer reunir vídeo depoimento pessoa quarenteno cada viver pandemia casapronto lá ir fazer documentário contar todo brasileiro matar coronavíru ressuscitar lula
90.0,🔴 coronavírusneste momento os estados unidos se tornam o país com mais mortes e mais casos de #coronavírus. o país mais rico e poderoso do planeta agora é o epicentro da pandemia,-1.0,0,coronavírusneste momento estado unir tornar país morte caso país rico poderoso planeta agora epicentro pandemia
348.0,não eh possível que o mundo esteja errado sobre o coronavírus e sobre suas precauções e que o mundo todo queira derrubar um ze ninguém de um país emergente,-1.0,0,eher possível mundo errar sobre coronavíru sobre precaução mundo todo querer derrubar ze ninguém país emergente
595.0,Protocolo de volta às aulas do Sesc sugere uso de espaços ao ar livre das escolas e indica reação adequada em casos de contágio por\xa0coronavírus https://t.co/ub8edIWz50,1.0,1,protocolo voltar aula sesc sugerir uso espaço ar livre escola indicar reação adequado caso contágio porxacoronavíru
182.0,"china escondeu gravidade do surto do novo coronavírus durante seis dias associated press teve acesso a documentos internos que provam que regime chinês já tinha noção da gravidade do surto em wuhan, mas durante seis dias manteve esses dados... https://t.co/yo7lwilolg #observador https://t.co/nylhnbllf3",-1.0,0,china esconder gravidade surto novo coronavíru durante seis dia associated press acesso documento interno provar regime chinês noção gravidade surto wuhan durante seis dia manter dado
194.0,como medidas de isolamento contra coronavírus aumentaram popularidade do presidente da argentina https://t.co/mre9rasijh https://t.co/nbnbzfcgw2,1.0,1,medida isolamento contra coronavíru aumentar popularidade presidente argentino
491.0,um biólogo-cientista-pesquisador que outro dia previu um milhão de mortos por coronavírus no brasil agora tá cravando que a quarentena vai até 2022. apaporra!,-1.0,0,biólogocientistapesquisador outro dia prever milhão morto coronavíru brasil agora estar cravar quarentena ir apaporra
497.0,veja quais hospitais de campanha foram criados para atender pacientes com coronavírus em pernambucohttps://t.co/9isob2nbcz https://t.co/6hwlkcrlgh,1.0,1,ver qual hospital campanha criar atender paciente coronavíru pernambuco
451.0,qual foi pateta que garantiu que o vírus já estava indo embora?https://t.co/bkw7efrdyh,-1.0,0,pateta garantir vírus ir embora
230.0,"é com aflição e cada vez mais com indignação irada, q muitos policiais de são paulo estão vendo a sua imagem ser destruída, dia após dia, pelas violências, ilegalidades e atos de estupidez q seus superiores mandam cometer em nome do combate ao coronavírus https://t.co/p7joen8up6",-1.0,0,aflição cada vez indignação irar q muito policial paulo ver imagem ser destruir dia após dia violência ilegalidade ato estupidez q alto mandar cometer nome combate coronavíru
80.0,"#pracegover: ícones representando duas pessoas, com uma seta indicando o distanciamento entre elas. texto: distanciamento social não é férias. precisamos estar sempre atentos à higiene e sair de casa somente em extrema necessidade. o coronavírus não obedece às suas regras.",1.0,1,ícone representar dois pessoa seta indicar distanciamento texto distanciamento social férias precisar estar sempre atento higiene sair casa somente extremo necessidade coronavíru obedecer regra
510.0,o coronavírus surgiu depois dessa conversa https://t.co/u3rgtzy7td'},1.0,1,coronavíru surgir de esse conversa
596.0,Alcolumbre prorroga MPs com ações de enfrentamento ao novo coronavírus https://t.co/7c2IN0wjdp,1.0,1,alcolumbre prorrogar mps ação enfrentamento novo coronavíru
287.0,"exportações chinesas caíram 6,6% em março, uma queda impactante para um país cuja economia depende em grande parte das vendas internacionais.se população mundial parar de comprar produtos chineses, o regime totalitário enfrentará sérios problemas.https://t.co/qlqc1uu2wr",-1.0,0,exportação chinês cair março queda impactante país cujo economia depender grande parte venda internacional população mundial parar comprar produto chinês regime totalitário enfrentar sério problema
214.0,"depois do witzel anunciar que pegou coronavírus, agora helder paspalho do pará também disse que foi contaminado. não acredito em nenhum dos dois. e, caso tenham sido mesmo contaminados, fica mais uma vez comprovado que isolamento não resolve nada.",-1.0,0,witzel anunciar pegar coronavíru agora helder paspalho pará dizer contaminar acreditar nenhum dois caso ser contaminar ficar vez comprovar isolamento resolver nada
107.0,"a globo quer o aumento de mortos por coronavirus desesperadamente!estão fazendo reportagens dizendo que muitos morrem e não dizem que foi coronavirus, quando as denúncias são bem ao contrário...a cloroquina tá salvando milhares pelo mundo. Chorem, urubus...@jairbolsonaro",-1.0,0,globo querer aumento matar coronavir desesperadamenteestão fazer reportagem dizer muito morrer dizer coronaviru denúncia bem contrárioo cloroquina estar salvar milhar mundo chor urubu
307.0,https://t.co/ehj334bpzk uel contra o coronavírus: projeto de máscaras de alta proteção desenvolvido por professores da enfermagem e design!👏👏👏👏👏,1.0,1,uel contra coronavíru projeto máscara alto proteção desenvolver professor enfermagem design
582.0,Saiba como fazer o teste diagnóstico de coronavírus https://t.co/RhcyAFcMfp https://t.co/N5sXC9gepc,1.0,1,saber fazer teste diagnóstico coronavíru
554.0,"Imunidade ao coronavírus pode durar anos, aponta novo\xa0estudo https://t.co/WH2y9QS6Yr",1.0,1,imunidade coronavíru poder durar ano apontar novoxaestudo
532.0,"😷Empregados pedem a prorrogação do home office, respeitando a saúde e a vida dos trabalhadores, enquanto perdurar a pandemia do novo coronavírus.  Leia mais: https://t.co/6D6tQqZnRY @Contraf_CUT #ProjetoRemoto #Homeoffice #Coronavírus #Covid19 #Caixa #Fenae #ContrafCut",1.0,1,empregado pedir prorrogação home office respeitar saúde vida trabalhador enquanto perdurar pandemia novo coronavíru ler
87.0,🌟 maranhão não registra mortes por coronavírus pela primeira vez em 12 dias https://t.co/dcn0tnmaaq,-1.0,0,maranhão registrar morte coronavíru primeira vez dia
468.0,são leopoldo disponibiliza testes para coronavírus em todas as unidades básicas de saúde https://t.co/4jyqbxz43z https://t.co/jg9rmvyshc,1.0,1,leopoldo disponibilizar teste coronavíru todo unidade básico saúde
309.0,importante essa mensagem do @henrybugalho para vencê-los precisamos ser melhores que eles. fake - médica bolsonarista vítima do coronavírus?! https://t.co/md98gt4kqc via @youtube,-1.0,0,importante mensagem vencêlo precisar ser bom fake médico bolsonarista vítima coronavíru ver
215.0,"deputados realizam, na manhã de hoje, a primeira sessão ordinária por vídeo conferência da história da @alepa_com. a sessão é remota para manter o isolamento social e combater a disseminação do coronavírus. você poderá acompanhar pela rádio e tv alepa no https://t.co/lkcguxkj7h https://t.co/8wdubww2rt",1.0,1,deputado realizar manhã hoje primeiro sessão ordinário vídeo conferência história sessão remoto manter isolamento social combater disseminação coronavíru poder acompanhar rádio tv alepa
140.0,"após megaoperação, bolsonaro exonera diretor do ibama após ação contra garimpo ilegal para evitar contaminação de indígenas por coronavírus. major olivaldi borges azevedo desencadeou megaoperação para impedir a contaminação de indígenas por coronavírus https://t.co/blbdvofm7e",1.0,1,após megaoperação bolsonaro exonerar diretor ibamo após ação contra garimpo ilegal evitar contaminação indígena coronavíru major olivaldi borge azevedo desencadear megaoperação impedir contaminação indígena coronavíru
308.0,"Infectados devem desenvolver ‘alguma proteção” contra covid-19, diz OMS https://t.co/dI7DzxpgxP",1.0,1,infectar dever desenvolver algum proteção contra covid dizer oms
368.0,"o brasil já registrou até agora, 1.557 novas mortes por coronavírus. isto é porque é uma invenção da imprensa! o número de casos confirmados até agora é 25.758 infectados. https://t.co/vujpwx6pne #bozogenocida #capetãocorona",-1.0,0,brasil registrar agora novo morte coronavíru porque invenção imprensa número caso confirmar agora infectar
315.0,ja temos a nossa furacão conectada na internet e protegida do coronavírus! 📲😷 https://t.co/wiiykxu6rh,1.0,1,ja furacão conectado internet protegido coronavíru
326.0,menino de dois anos diagnosticado com coronavírus após transplante ganha festa de aniversário no hospital https://t.co/htweajdgm7 #g1 https://t.co/szmk1zjyqs,1.0,1,menino dois ano diagnosticar coronavíru após transplante ganhar festa aniversário hospital
485.0,todo dia q eu encontro a tia da limpeza aqui do prédio ela só conversa comigo de coronavírus ou empréstimo de banco kkkkk,1.0,1,todo dia q encontro ter limpeza aqui prédio conversa comigo coronavíru empréstimo banco kkkkk
158.0,"atividade de seus habitantes, enquanto a suécia optou por manter uma linha mais aberta, com base nos conselhos de seus próprios profissionais.no entanto, o atual epidemiologista da suécia, responsável pelo combate ao coronavírus, anders tegnell, reconheceu um ponto em que os",1.0,1,atividade habitante enquanto suécia optar manter linha abrir base conselho próprio profissionaisno entanto atual epidemiologista suécio responsável combate coronavíru ander tegnell reconhecer ponto
294.0,governadores do nordeste estão entre os mais bem avaliados no combate ao coronavírus,1.0,1,governador nordeste bem avaliar combater coronavíru
417.0,"os políticos brasileiros serão responsáveis por milhões de mortes no brasil, sendo mais letal que o coronavírus. 🇧🇷",-1.0,0,político brasileiro responsável milhão morte brasil ser letal coronavíru
332.0,mortes por coronavírus fazem manaus temer gargalo no serviço funerário para os mais pobres https://t.co/wufw3qzfxd https://t.co/tbtlrazwkv,-1.0,0,morte coronavíru fazer manau temer gargalo serviço funerário pobre
11.0,"veja iniciativas que são #boasnotícias em meio à pandemia de #coronavírus. se liga no recadinho de emilly araújo (@emillyaraujoof), apresentadora do #topzera #covid19 #coronavírusnobrasil https://t.co/exxw7siign",1.0,1,ver iniciativa meio pandemia ligar recadinho emilly araújo apresentador
111.0,"a luta contra o novo coronavírus é diária e pede ações rápidas. entregamos nesta quarta-feira (15) o hospital recife 1, construído em 20 dias. essa é a quarta unidade pronta, dos 7 hospitais de campanha que estão sendo construídos. ao todo, serão 1000 leitos. #juntospelavida https://t.co/zpx8twzu0t",1.0,1,luta contra novo coronavíru diário pedir ação rápido entregar em este quartafeiro hospital recife construir dia quarto unidade pronto hospital campanha ser construir todo leito
235.0,é o que deveriam fazer com bolsomorte #interditembolsonaroja https://t.co/ejzs7q6vbt,-1.0,0,dever fazer bolsomorte
86.0,➡ médicos preveem que brasil não volta à normalidade antes de agosto tanto o ministério da saúde quanto especialistas ouvidos pelo uol esperam que a situação do coronavírus piore cada vez mais até o mês de junho.segue o fio para entender melhor! 👇 https://t.co/mjlyk0h2ru,-1.0,0,médico prevear brasil voltar normalidade antes agosto tanto ministério saúde quanto especialista ouvir uol esperar situação coronavíru pior cada vez mês junhosegue fio entender melhor
207.0,"crise do coronavírus já custa r$ 3,9 bilhões a operadoras de turismo https://t.co/iyfog6ja2r https://t.co/rxougbpoyf",-1.0,0,crise coronavíru custar r bilhão operadora turismo
454.0,quando começas a tossir sangue mas o sintoma do coronavírus é tosse seca https://t.co/fpwutofllu,-1.0,0,começar tossir sangue sintoma coronavíru tosse seca
295.0,governadores do pará e do rio de janeiro testam positivo para covid-19 #falabrasil #coronavírus https://t.co/uqlsqx2oab,-1.0,0,governador pará rio janeiro testar positivo covid
159.0,atuação presente na comissão externa que debate ações preventivas ao coronavírus. https://t.co/ivsprgodxo,1.0,1,atuação presente comissão externo debate ação preventivo coronavíru
338.0,"mulheres, jovens e funcionários públicos também estão entre aqueles que desaprovam a gestão do governo federal na crise da covid-19https://t.co/ba4b2uxzjj",-1.0,0,mulher jovem funcionário público desaprovar gestão governo federal crise covid
518.0,Bahia já recebeu R$ 3 bilhões do Governo Federal para combate ao coronavírus https://t.co/Mfl02OVqzC'},1.0,1,bahia receber r bilhão governo federal combate coronavíru
167.0,"bolsonaro é considerado pela imprensa internacional o inimigo público número 1 da humanidade, com seu comportamento tirano, ele coloca em risco vidas no brasil e por extensão sabota os esforços do mundo inteiro pra conter o coronavírus.bolsonaro é uma ameaça a vida humana.",-1.0,0,bolsonaro considerar imprensa internacional inimigo público número humanidade comportamento tirano colocar risco vida brasil extensão sabotar esforço mundo inteiro pra conter coronavírusbolsonaro ameaçar vida humano
48.0,"você sabe mto bem qual é o vídeo citado até pq o tema em questão aqui é o coronavírus. mas se vc acha interessante trazer o currículo do cara para justificar qualquer coisa, então fique a vontade.",1.0,1,saber eu bem vídeo citar pq tema questão aqui coronavíru vc achar interessante trazer currículo cara justificar qualquer coisa então ficar vontade
97.0,"a atividade humana desacelerou no mundo todo devido ao surto de coronavírus, mas a extração ilegal de madeira e grilagem de terras na floresta amazônica não mostra sinais de diminuição https://t.co/jxwzajvwjl",-1.0,0,atividade humano desacelerar mundo todo devido surto coronavíru extração ilegal madeira grilagem terra floresta amazônico mostrar sinal diminuição
62.0,#combateaocoronavírus | nossos parlamentares estão apoiando as discussões sobre o combate ao #covid19 (ou #coronavírus). o deputado @genpeternelli (sp) falou sobre as principais ações discutidas dentro do parlamento. assista! https://t.co/nqyko1tnvp,1.0,1,parlamentar apoiar discussão sobre combate deputado sp falar sobre principal ação discutir dentro parlamento assistir
122.0,a verdade por trás dos números do coronavírus que a imprensa brasileira esconde do povo. assista e divulgue! https://t.co/oo4lopfgdb,-1.0,0,verdade trás número coronavíru imprensa brasileiro esconder povo assistir divulgar
5.0,"☝🏼 atenção! saiba quando e onde encontrar um serviço de saúde em caso suspeito de #coronavírus. sentiu febre, tosse, desconforto respiratório ou falta de ar? dirija-se para uma das quatro upas com referência no atendimento. em caso de outros sintomas, procure as demais unidades https://t.co/cxldt0saqd",1.0,1,atenção saber onde encontrar serviço saúde caso suspeito sentir febre tosse desconforto respiratório faltar ar dirijase quatro upa referência atendimento caso outro sintoma procurar demais unidade
540.0,Pesquisa da Fiocruz encontra três linhagens do coronavírus no Amazonas https://t.co/zqf58Ms67y,1.0,1,pesquisa fiocruz encontrar três linhagem coronavíru amazono
126.0,adaptamos câmeras de controle infravermelho para identificar a temperatura corporal. elas foram instaladas em pontos estratégicos de nossas áreas operacionais e administrativas. saiba: https://t.co/6bsbhygizw#juntosnossaenergiaficamaisforte #energiaparatransformar https://t.co/1hqfbzrnsd,1.0,1,adaptar câmera controle infravermelho identificar temperatura corporal instalar ponto estratégico área operacional administrativo saber
336.0,muito se fala sobre cuidados para evitar levar o coronavírus para casa. no caso dos catadores de resíduos a preocupação maior é inversa: evitar que o vírus seja levado das casas de pessoas contaminadas para ruas e aterros por meio do lixo https://t.co/r0w17uhxpz @catadoresmnc,-1.0,0,falar sobre cuidado evitar levar coronavíru casa caso catador resíduo preocupação grande inverso evitar vírus levar casa pessoa contaminar rua aterro meio lixo
36.0,você deveria ter vergonha de postar isso. quando quiseram votar pra diminuição dos salários dos servidores e ] pra ajudar a diminuir os gastos nesse tempo de coronavirus vcs votaram contra agora vem com essa de se importar com os mais pobres. me poupe.,-1.0,0,dever ter vergonha postar querer votar pra diminuição salário servidor pra ajudar diminuir gasto em esse tempo coronaviru vcs votar contra agora vir importar pobre poupar
157.0,atenção!!!a verdade nua a crua!!!! a câmara aprovou na noite de ontem uma importantíssima ajuda aos estados e municípios para combate ao coronavírus.mas... adivinhem quem votou contra?os deputados aliados ao governo bolsonaro.,-1.0,0,atenção o verdade em ua crua câmara aprovar noite ontem importantíssimo ajuda estado município combate coronavírusma adivinhem votar contrao deputado aliado governo bolsonaro
580.0,Eu não passei rímel pra ir pro dentista não né?\n\nE a saudade de rebolar no closet só aumenta (nunca me imaginei com saudades do closet) \n\nCORONAVIRUS STOOOOOOOOOOOOOOOOOOOOOOOOOOOP,1.0,1,passar rímel pra ir pro dentista nénne saudade rebolar closet aumentar nunca imaginar saudade closet nncoronaviru stooooooooooooooooooooooooooop
219.0,"dinamarca começou a a reabrir suas escolas nesta quarta-feira (15), após um mês de fechamento em consequência da pandemia do novo coronavírus. o país, foi o primeiro europeu para reabrir as creches e escolas do ensino básico.",1.0,1,dinamarca começar reabrir escola em este quartafeira após mês fechamento consequência pandemia novo coronavíru país primeiro europeu reabrir creche escola ensino básico
149.0,gente o nome da doença é COVID-19 não é convide 19 pessoas para a sua casa,-1.0,0,gente nome doença covid convidir pessoa casa
148.0,assessor de prefeito de campinas é envolvido em roubo de testes para covid-19 https://t.co/2edz5cvux3,-1.0,0,assessor prefeito campino envolver roubo teste covid
527.0,"Arraste para o lado e confira algumas dicas de como manter-se seguro em relação ao coronavírus. São ações pequenas, mas que fazem toda a diferença! https://t.co/tlAPlhsuXU",1.0,1,arraste lado conferir algum dica manterse seguro relação coronavíru ação pequeno fazer todo diferença
505.0,"youtuber é indiciado por divulgar notícias falsas e receitas caseiras com promessa de proteção contra o coronavírus, diz polícia https://t.co/3gjvg5eory #g1 https://t.co/gchetoidf7",-1.0,0,youtuber indiciar divulgar notícia falso receita caseiro promessa proteção contra coronavíru dizer polícia
325.0,membros do governo da nova zelândia cortam o próprio salário em 20% | coronavírus | g1 https://t.co/ekgmbwcnqp. aqui na república das bananas isso é uma utopía,1.0,1,membro governo novo zelândia cortar próprio salário coronavíru g aqui república banana utopío
457.0,"que emocionante! ernando piveta, de 99 anos, ex-combatente da força expedicionária brasileira (feb), internado no hospital das forças armadas (hfa) desde o começo do mês, recebeu alta da covid-19. mais uma vitória! vamos vencer o coronavírus. https://t.co/cazhkcczcw",1.0,1,emocionante ernar poveto ano excombatente força expedicionário brasileiro feb internar hospital força armar hfa desde começo mês receber alta covid vitória ir vencer coronavíru
